No errors
No warnings
1125 ms
data source=metars
4898 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
KIWI 211453Z AUTO VRB06KT 10SM CLR M01/M10 A2987 RMK AO2 SLP115 T10061100 58011,KIWI,2018-03-21T14:53:00Z,43.97,-69.72,-0.6,-10.0,0,6,,10.0,29.870079,1011.5,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-1.1,,,,,,,,,,,METAR,20.0
KITR 211453Z AUTO 23013KT 10SM CLR 07/M05 A3008 RMK AO2 SLP188 T00721050 51007,KITR,2018-03-21T14:53:00Z,39.23,-102.28,7.2,-5.0,230,13,,10.0,30.079725,1018.8,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,0.7,,,,,,,,,,,METAR,1279.0
KIPL 211453Z AUTO 25003KT 10SM CLR 14/01 A2993 RMK AO2 SLP135 T01440011 53018,KIPL,2018-03-21T14:53:00Z,32.83,-115.58,14.4,1.1,250,3,,10.0,29.929134,1013.5,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,1.8,,,,,,,,,,,METAR,-17.0
KINK 211453Z AUTO 14012KT 10SM CLR 14/M02 A3005 RMK AO2 SLP153 T01391022 53015,KINK,2018-03-21T14:53:00Z,31.78,-103.2,13.9,-2.2,140,12,,10.0,30.050198,1015.3,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,1.5,,,,,,,,,,,METAR,855.0
KIML 211453Z AUTO 20006KT 10SM OVC100 02/M02 A3006 RMK AO2 SLP201 T00221017 53002,KIML,2018-03-21T14:53:00Z,40.52,-101.62,2.2,-1.7,200,6,,10.0,30.059055,1020.1,,TRUE,TRUE,,,,,,,OVC,10000,,,,,,,VFR,0.2,,,,,,,,,,,METAR,998.0
KILM 211453Z 33008KT 10SM OVC006 08/07 A2964 RMK AO2 SLP035 T00780067 53010,KILM,2018-03-21T14:53:00Z,34.27,-77.9,7.8,6.7,330,8,,10.0,29.639763,1003.5,,,TRUE,,,,,,,OVC,600,,,,,,,IFR,1.0,,,,,,,,,,,METAR,9.0
KIDA 211453Z 06003KT 10SM SCT070 BKN120 01/M01 A2996 RMK AO2 SLP164 T00061006 53003,KIDA,2018-03-21T14:53:00Z,43.52,-112.07,0.6,-0.6,60,3,,10.0,29.958662,1016.4,,,TRUE,,,,,,,SCT,7000,BKN,12000,,,,,VFR,0.3,,,,,,,,,,,METAR,1453.0
KIXD 211453Z 34007KT 310V030 10SM CLR 03/00 A3021 RMK AO2 SLP236 T00330000 51025,KIXD,2018-03-21T14:53:00Z,38.82,-94.88,3.3,0.0,340,7,,10.0,30.209646,1023.6,,,TRUE,,,,,,,CLR,,,,,,,,VFR,2.5,,,,,,,,,,,METAR,342.0
KJBR 211453Z AUTO 31012KT 10SM FEW032 OVC050 08/02 A3013 RMK AO2 SLP204 T00830022 51028 $,KJBR,2018-03-21T14:53:00Z,35.83,-90.65,8.3,2.2,310,12,,10.0,30.129921,1020.4,,TRUE,TRUE,TRUE,,,,,,FEW,3200,OVC,5000,,,,,VFR,2.8,,,,,,,,,,,METAR,79.0
KLUK 211453Z 33012KT 3SM -SN BR OVC018 M01/M03 A2983 RMK AO2 UPE1354SNB1354 SLP106 P0000 60000 T10061028 53029,KLUK,2018-03-21T14:53:00Z,39.1,-84.42,-0.6,-2.8,330,12,,3.0,29.828741,1010.6,,,TRUE,,,,,,-SN BR,OVC,1800,,,,,,,MVFR,2.9,,,,,0.005,0.005,,,,,METAR,155.0
KLVJ 211453Z AUTO 08011KT 10SM CLR 18/04 A3021 RMK AO2 SLP229 T01830039 51020,KLVJ,2018-03-21T14:53:00Z,29.52,-95.25,18.3,3.9,80,11,,10.0,30.209646,1022.9,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,2.0,,,,,,,,,,,METAR,12.0
KLVK 211453Z AUTO 00000KT 5SM BR OVC030 12/12 A2980 RMK AO2 SLP090 60002 T01220122 55000,KLVK,2018-03-21T14:53:00Z,37.7,-121.82,12.2,12.2,0,0,,5.0,29.799213,1009.0,,TRUE,TRUE,,,,,,BR,OVC,3000,,,,,,,MVFR,0.0,,,,,,0.02,,,,,METAR,117.0
KLVM 211453Z AUTO 29007KT 10SM CLR 02/M06 A2990 RMK AO2 SLP138 T00221056 50001,KLVM,2018-03-21T14:53:00Z,45.7,-110.43,2.2,-5.6,290,7,,10.0,29.899607,1013.8,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,0.1,,,,,,,,,,,METAR,1418.0
KLVS 211453Z AUTO 04005KT 10SM BKN095 01/M13 A3014 RMK AO2 SLP173 T00111133 53013,KLVS,2018-03-21T14:53:00Z,35.65,-105.13,1.1,-13.3,40,5,,10.0,30.138779,1017.3,,TRUE,TRUE,,,,,,,BKN,9500,,,,,,,VFR,1.3,,,,,,,,,,,METAR,2091.0
KLXT 211453Z AUTO 32008KT 10SM BKN014 03/00 A3020 RMK AO2 SLP234 T00280000 51029,KLXT,2018-03-21T14:53:00Z,38.97,-94.37,2.8,0.0,320,8,,10.0,30.200787,1023.4,,TRUE,TRUE,,,,,,,BKN,1400,,,,,,,MVFR,2.9,,,,,,,,,,,METAR,306.0
KLXV 211453Z AUTO 02007KT 10SM FEW110 M01/M11 A3009 RMK AO2 SLP146 T10111106 50002,KLXV,2018-03-21T14:53:00Z,39.23,-106.32,-1.1,-10.6,20,7,,10.0,30.088583,1014.6,,TRUE,TRUE,,,,,,,FEW,11000,,,,,,,VFR,0.2,,,,,,,,,,,METAR,3028.0
KMAE 211453Z AUTO 12010KT 3SM -RA BR FEW025 BKN050 OVC070 14/13 A2990 RMK AO2 SLP123 P0008 60029 T01390128 53004,KMAE,2018-03-21T14:53:00Z,36.98,-120.12,13.9,12.8,120,10,,3.0,29.899607,1012.3,,TRUE,TRUE,,,,,,-RA BR,FEW,2500,BKN,5000,OVC,7000,,,MVFR,0.4,,,,,0.08,0.29,,,,,METAR,77.0
KMAF 211453Z 17010KT 10SM CLR 14/M03 A3007 RMK AO2 SLP158 T01391033 51012,KMAF,2018-03-21T14:53:00Z,31.95,-102.2,13.9,-3.3,170,10,,10.0,30.070866,1015.8,,,TRUE,,,,,,,CLR,,,,,,,,VFR,1.2,,,,,,,,,,,METAR,874.0
KMAI 211453Z AUTO 29016G20KT 10SM CLR 13/01 A3004 RMK AO2 SLP172 T01280011 51018,KMAI,2018-03-21T14:53:00Z,30.83,-85.18,12.8,1.1,290,16,20,10.0,30.041338,1017.2,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,1.8,,,,,,,,,,,METAR,32.0
KMBS 211453Z 03018G24KT 10SM BKN024 01/M06 A3003 RMK AO2 SLP177 T00061056 53019,KMBS,2018-03-21T14:53:00Z,43.53,-84.08,0.6,-5.6,30,18,24,10.0,30.029528,1017.7,,,TRUE,,,,,,,BKN,2400,,,,,,,MVFR,1.9,,,,,,,,,,,METAR,202.0
KMCB 211453Z AUTO 32016G20KT 10SM CLR 13/03 A3015 RMK AO2 SLP209 T01280028 51023,KMCB,2018-03-21T14:53:00Z,31.18,-90.47,12.8,2.8,320,16,20,10.0,30.15059,1020.9,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,2.3,,,,,,,,,,,METAR,124.0
KMCE 211453Z AUTO 13011KT 4SM BR FEW008 BKN042 OVC050 13/12 A2987 RMK AO2 RAE1356B16E29 SLP115 P0002 60006 T01280122 51004,KMCE,2018-03-21T14:53:00Z,37.28,-120.5,12.8,12.2,130,11,,4.0,29.870079,1011.5,,TRUE,TRUE,,,,,,BR,FEW,800,BKN,4200,OVC,5000,,,MVFR,0.4,,,,,0.02,0.06,,,,,METAR,47.0
KMCI 211453Z 32004KT 9SM FEW012 03/M01 A3021 RMK AO2 SLP234 T00281011 51028,KMCI,2018-03-21T14:53:00Z,39.3,-94.73,2.8,-1.1,320,4,,9.0,30.209646,1023.4,,,TRUE,,,,,,,FEW,1200,,,,,,,VFR,2.8,,,,,,,,,,,METAR,320.0
KMCN 211453Z 28014G26KT 10SM BKN034 08/M01 A2991 RMK AO2 PK WND 28026/1447 SLP127 T00781006 51017,KMCN,2018-03-21T14:53:00Z,32.68,-83.65,7.8,-0.6,280,14,26,10.0,29.911417,1012.7,,,TRUE,,,,,,,BKN,3400,,,,,,,VFR,1.7,,,,,,,,,,,METAR,109.0
KMCK 211453Z AUTO 16007KT 10SM SCT110 04/02 A3010 RMK AO2 SLP209 T00390017 50002,KMCK,2018-03-21T14:53:00Z,40.2,-100.58,3.9,1.7,160,7,,10.0,30.100393,1020.9,,TRUE,TRUE,,,,,,,SCT,11000,,,,,,,VFR,0.2,,,,,,,,,,,METAR,782.0
KMCO 211453Z 29011G23KT 10SM SCT035 17/08 A2997 RMK AO2 SLP146 T01720083 51021,KMCO,2018-03-21T14:53:00Z,28.42,-81.33,17.2,8.3,290,11,23,10.0,29.970472,1014.6,,,TRUE,,,,,,,SCT,3500,,,,,,,VFR,2.1,,,,,,,,,,,METAR,29.0
KMCW 211453Z AUTO 02004KT 10SM OVC050 M01/M05 A3016 RMK AO2 SLP224 I3000 T10061050 51014,KMCW,2018-03-21T14:53:00Z,43.15,-93.33,-0.6,-5.0,20,4,,10.0,30.159449,1022.4,,TRUE,TRUE,,,,,,,OVC,5000,,,,,,,VFR,1.4,,,,,,,,,,,METAR,369.0
KMDW 211453Z 01015G20KT 10SM FEW030 SCT150 BKN200 BKN250 01/M06 A3005 RMK AO2 SLP189 T00111061 51021,KMDW,2018-03-21T14:53:00Z,41.78,-87.75,1.1,-6.1,10,15,20,10.0,30.050198,1018.9,,,TRUE,,,,,,,FEW,3000,SCT,15000,BKN,20000,BKN,25000,VFR,2.1,,,,,,,,,,,METAR,188.0
KMFE 211453Z 10010KT 10SM CLR 22/15 A3015 RMK AO2 SLP207 T02220150 51025,KMFE,2018-03-21T14:53:00Z,26.18,-98.25,22.2,15.0,100,10,,10.0,30.15059,1020.7,,,TRUE,,,,,,,CLR,,,,,,,,VFR,2.5,,,,,,,,,,,METAR,38.0
KMFR 211453Z 00000KT 10SM FEW070 SCT120 07/06 A2975 RMK AO2 SLP074 60000 T00670061 56011,KMFR,2018-03-21T14:53:00Z,42.38,-122.87,6.7,6.1,0,0,,10.0,29.749016,1007.4,,,TRUE,,,,,,,FEW,7000,SCT,12000,,,,,VFR,-1.1,,,,,,0.005,,,,,METAR,396.0
KMGM 211453Z 30014G21KT 10SM CLR 11/01 A3006 RMK AO2 SLP178 T01110006 51021,KMGM,2018-03-21T14:53:00Z,32.3,-86.4,11.1,0.6,300,14,21,10.0,30.059055,1017.8,,,TRUE,,,,,,,CLR,,,,,,,,VFR,2.1,,,,,,,,,,,METAR,63.0
KMGW 211453Z 01006KT 3SM BR SCT009 BKN014 OVC028 M01/M03 A2967 RMK AO2 SNE50 SLP057 P0000 60005 T10061028 53007,KMGW,2018-03-21T14:53:00Z,39.65,-79.92,-0.6,-2.8,10,6,,3.0,29.66929,1005.7,,,TRUE,,,,,,BR,SCT,900,BKN,1400,OVC,2800,,,MVFR,0.7,,,,,0.005,0.05,,,,,METAR,378.0
KMGY 211453Z AUTO 35015KT 5SM -SN OVC011 M01/M03 A2979 RMK AO2 CIG 009V013 SLP095 P0000 60000 T10061033 53029,KMGY,2018-03-21T14:53:00Z,39.6,-84.23,-0.6,-3.3,350,15,,5.0,29.790354,1009.5,,TRUE,TRUE,,,,,,-SN,OVC,1100,,,,,,,MVFR,2.9,,,,,0.005,0.005,,,,,METAR,289.0
KMHT 211453Z 04006KT 10SM OVC150 01/M09 A2983 RMK AO2 SLP121 T00061094 58000,KMHT,2018-03-21T14:53:00Z,42.93,-71.43,0.6,-9.4,40,6,,10.0,29.828741,1012.1,,,TRUE,,,,,,,OVC,15000,,,,,,,VFR,0.0,,,,,,,,,,,METAR,81.0
KEMP 211453Z AUTO VRB04KT 8SM CLR 02/M01 A3022 RMK AO2 SLP244 T00221011 51024,KEMP,2018-03-21T14:53:00Z,38.33,-96.2,2.2,-1.1,0,4,,8.0,30.221457,1024.4,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,2.4,,,,,,,,,,,METAR,367.0
KENW 211453Z 03014G22KT 10SM BKN030 00/M08 A3008 RMK AO2 SLP194 T00001078 51011,KENW,2018-03-21T14:53:00Z,42.6,-87.93,0.0,-7.8,30,14,22,10.0,30.079725,1019.4,,,TRUE,,,,,,,BKN,3000,,,,,,,MVFR,1.1,,,,,,,,,,,METAR,219.0
KEPH 211453Z AUTO 01008KT 10SM SCT120 01/M02 A2978 RMK AO2 SLP092 T00111017 56004,KEPH,2018-03-21T14:53:00Z,47.3,-119.52,1.1,-1.7,10,8,,10.0,29.778543,1009.2,,TRUE,TRUE,,,,,,,SCT,12000,,,,,,,VFR,-0.4,,,,,,,,,,,METAR,383.0
KEQY 211453Z AUTO 28006KT 10SM SCT012 OVC065 04/03 A2968 RMK AO2 RAE30 SLP068 P0000 60002 T00390028 51014,KEQY,2018-03-21T14:53:00Z,35.02,-80.62,3.9,2.8,280,6,,10.0,29.681103,1006.8,,TRUE,TRUE,,,,,,,SCT,1200,OVC,6500,,,,,VFR,1.4,,,,,0.005,0.02,,,,,METAR,212.0
KEYW 211453Z 32011G21KT 10SM SCT039 BKN050 BKN065 24/18 A3001 RMK AO2 SLP162 T02440178 51022 $,KEYW,2018-03-21T14:53:00Z,24.55,-81.75,24.4,17.8,320,11,21,10.0,30.008858,1016.2,,,TRUE,TRUE,,,,,,SCT,3900,BKN,5000,BKN,6500,,,VFR,2.2,,,,,,,,,,,METAR,5.0
KEYE 211453Z AUTO 35013G21KT 10SM BKN100 M01/M06 A2993 RMK AO2 SLP141 60001 T10061061 53024,KEYE,2018-03-21T14:53:00Z,39.83,-86.3,-0.6,-6.1,350,13,21,10.0,29.929134,1014.1,,TRUE,TRUE,,,,,,,BKN,10000,,,,,,,VFR,2.4,,,,,,0.01,,,,,METAR,248.0
KEWB 211453Z 03013G28KT 4SM -SN OVC022 02/M01 A2973 RMK AO2 PK WND 05028/1449 UPB28E46SNB46 SLP067 P0000 60000 T00221011 51005,KEWB,2018-03-21T14:53:00Z,41.68,-70.95,2.2,-1.1,30,13,28,4.0,29.731298,1006.7,,,TRUE,,,,,,-SN,OVC,2200,,,,,,,MVFR,0.5,,,,,0.005,0.005,,,,,METAR,23.0
KEVW 211453Z AUTO 06003KT 10SM SCT055 OVC070 00/M01 A2999 RMK AO2 SLP150 60000 T00001011 53001,KEVW,2018-03-21T14:53:00Z,41.27,-111.03,0.0,-1.1,60,3,,10.0,29.991142,1015.0,,TRUE,TRUE,,,,,,,SCT,5500,OVC,7000,,,,,VFR,0.1,,,,,,0.005,,,,,METAR,2177.0
KESF 211453Z AUTO VRB04KT 10SM CLR 14/06 A3020 RMK AO2 SLP224 T01390056 51023,KESF,2018-03-21T14:53:00Z,31.4,-92.28,13.9,5.6,0,4,,10.0,30.200787,1022.4,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,2.3,,,,,,,,,,,METAR,28.0
KFAT 211453Z 13004KT 10SM -RA FEW004 BKN036 OVC100 14/13 A2993 RMK AO2 SLP132 MTNS OBSC DSNT N-E-S P0005 60013 T01390128 53008,KFAT,2018-03-21T14:53:00Z,36.78,-119.72,13.9,12.8,130,4,,10.0,29.929134,1013.2,,,TRUE,,,,,,-RA,FEW,400,BKN,3600,OVC,10000,,,VFR,0.8,,,,,0.05,0.13,,,,,METAR,104.0
KFAR 211453Z 16009KT 3SM -SN BR SCT009 OVC023 01/M01 A3007 RMK AO2 SLP196 P0000 60000 T00061006 51004,KFAR,2018-03-21T14:53:00Z,46.93,-96.82,0.6,-0.6,160,9,,3.0,30.070866,1019.6,,,TRUE,,,,,,-SN BR,SCT,900,OVC,2300,,,,,MVFR,0.4,,,,,0.005,0.005,,,,,METAR,277.0
KZZV 211453Z AUTO 03007KT 1SM -SN BKN012 OVC019 00/M03 A2972 RMK AO2 SLP071 P0000 60003 T00001028 53015,KZZV,2018-03-21T14:53:00Z,39.95,-81.9,0.0,-2.8,30,7,,1.0,29.719488,1007.1,,TRUE,TRUE,,,,,,-SN,BKN,1200,OVC,1900,,,,,IFR,1.5,,,,,0.005,0.03,,,,,METAR,268.0
KYKM 211453Z 27005KT 10SM BKN070 OVC095 04/M02 A2978 RMK AO2 SLP088 T00391022 55003,KYKM,2018-03-21T14:53:00Z,46.57,-120.53,3.9,-2.2,270,5,,10.0,29.778543,1008.8,,,TRUE,,,,,,,BKN,7000,OVC,9500,,,,,VFR,-0.3,,,,,,,,,,,METAR,324.0
KYIP 211453Z 01015KT 10SM OVC100 03/M10 A2992 RMK AO2 SLP138 T00281100 51018,KYIP,2018-03-21T14:53:00Z,42.23,-83.53,2.8,-10.0,10,15,,10.0,29.920275,1013.8,,,TRUE,,,,,,,OVC,10000,,,,,,,VFR,1.8,,,,,,,,,,,METAR,215.0
KXNA 211453Z 35008KT 10SM CLR 06/02 A3021 RMK AO2 SLP232 T00560017 51027,KXNA,2018-03-21T14:53:00Z,36.28,-94.3,5.6,1.7,350,8,,10.0,30.209646,1023.2,,,TRUE,,,,,,,CLR,,,,,,,,VFR,2.7,,,,,,,,,,,METAR,392.0
KWVI 211453Z AUTO 00000KT 2SM -RA FEW008 FEW012 OVC024 13/ A2984 RMK AO2 SLP104 P0006 60017 T0128 56001 TSNO $,KWVI,2018-03-21T14:53:00Z,36.93,-121.78,12.8,,0,0,,2.0,29.840551,1010.4,,TRUE,TRUE,TRUE,,TRUE,,,-RA,FEW,800,FEW,1200,OVC,2400,,,IFR,-0.1,,,,,0.06,0.17,,,,,METAR,43.0
KWST 211453Z AUTO 03013G24KT 4SM -SN SCT021 BKN026 OVC031 03/M01 A2971 RMK AO2 PK WND 04027/1416 SNB40 SLP059 P0000 60000 T00281006 51003,KWST,2018-03-21T14:53:00Z,41.35,-71.8,2.8,-0.6,30,13,24,4.0,29.71063,1005.9,,TRUE,TRUE,,,,,,-SN,SCT,2100,BKN,2600,OVC,3100,,,MVFR,0.3,,,,,0.005,0.005,,,,,METAR,21.0
KWRL 211453Z AUTO 00000KT 10SM BKN100 M01/M04 A2996 RMK AO2 SLP172 T10111044 50000,KWRL,2018-03-21T14:53:00Z,43.97,-107.95,-1.1,-4.4,0,0,,10.0,29.958662,1017.2,,TRUE,TRUE,,,,,,,BKN,10000,,,,,,,VFR,0.0,,,,,,,,,,,METAR,1271.0
KFAY 211453Z 34006KT 6SM BR BKN007 OVC026 03/02 A2967 RMK AO2 RAE29 SLP042 P0001 60002 T00330017 53020,KFAY,2018-03-21T14:53:00Z,34.98,-78.88,3.3,1.7,340,6,,6.0,29.66929,1004.2,,,TRUE,,,,,,BR,BKN,700,OVC,2600,,,,,IFR,2.0,,,,,0.01,0.02,,,,,METAR,55.0
PABI 211453Z 26008KT 10SM FEW043 OVC075 M09/M12 A3047 RMK AO2 SLP355 T10941117 51012,PABI,2018-03-21T14:53:00Z,64.0,-145.72,-9.4,-11.7,260,8,,10.0,30.469488,1035.5,,,TRUE,,,,,,,FEW,4300,OVC,7500,,,,,VFR,1.2,,,,,,,,,,,METAR,386.0
PABE 211453Z 19007KT 1/2SM R19R/2200V2400FT FZFG BKN002 OVC041 M03/M03 A3066 RMK AO2 SLP386 I1002 I3008 T10281033 58009 $,PABE,2018-03-21T14:53:00Z,60.78,-161.83,-2.8,-3.3,190,7,,0.5,30.661417,1038.6,,,TRUE,TRUE,,,,,FZFG,BKN,200,OVC,4100,,,,,LIFR,-0.9,,,,,,,,,,,METAR,41.0
PAAQ 211453Z AUTO 35007KT 10SM CLR M11/M14 A3038 RMK AO2 SLP294 T11061139 51001 TSNO,PAAQ,2018-03-21T14:53:00Z,61.6,-149.08,-10.6,-13.9,350,7,,10.0,30.380905,1029.4,,TRUE,TRUE,,,TRUE,,,,CLR,,,,,,,,VFR,0.1,,,,,,,,,,,METAR,73.0
PAPB 211453Z AUTO 16014G23KT 8SM BKN005 OVC024 04/04 A3045 RMK AO2 SLP300 T00390039 56021 TSNO,PAPB,2018-03-21T14:53:00Z,56.58,-169.67,3.9,3.9,160,14,23,8.0,30.448818,1030.0,,TRUE,TRUE,,,TRUE,,,,BKN,500,OVC,2400,,,,,IFR,-2.1,,,,,,,,,,,METAR,35.0
PAKW 211453Z AUTO 05004KT 10SM CLR M03/M04 A2978 RMK AO2 SLP084 I1000 I3000 T10281039 58016 TSNO,PAKW,2018-03-21T14:53:00Z,55.58,-133.07,-2.8,-3.9,50,4,,10.0,29.778543,1008.4,,TRUE,TRUE,,,TRUE,,,,CLR,,,,,,,,VFR,-1.6,,,,,,,,,,,METAR,15.0
PADQ 211453Z 29013G25KT 10SM CLR 01/M12 A3043 RMK AO2 PK WND 29028/1356 SLP304 T00111122 58010,PADQ,2018-03-21T14:53:00Z,57.75,-152.5,1.1,-12.2,290,13,25,10.0,30.431103,1030.4,,,TRUE,,,,,,,CLR,,,,,,,,VFR,-1.0,,,,,,,,,,,METAR,34.0
KFLL 211453Z 29013G23KT 10SM FEW026 BKN055 22/15 A2997 RMK AO2 SLP148 T02220150 51022,KFLL,2018-03-21T14:53:00Z,26.07,-80.15,22.2,15.0,290,13,23,10.0,29.970472,1014.8,,,TRUE,,,,,,,FEW,2600,BKN,5500,,,,,VFR,2.2,,,,,,,,,,,METAR,3.0
KFLD 211453Z AUTO 01011KT 10SM CLR M01/M09 A3013 RMK AO2 SLP213 T10061094 53013 TSNO,KFLD,2018-03-21T14:53:00Z,43.77,-88.48,-0.6,-9.4,10,11,,10.0,30.129921,1021.3,,TRUE,TRUE,,,TRUE,,,,CLR,,,,,,,,VFR,1.3,,,,,,,,,,,METAR,240.0
KFHR 211453Z AUTO 00000KT 10SM BKN120 04/03 A2977 RMK AO2 SLP082 T00440033 56008,KFHR,2018-03-21T14:53:00Z,48.52,-123.03,4.4,3.3,0,0,,10.0,29.769686,1008.2,,TRUE,TRUE,,,,,,,BKN,12000,,,,,,,VFR,-0.8,,,,,,,,,,,METAR,32.0
KFFT 211453Z AUTO 32010KT 3SM HZ BKN016 OVC022 M01/M04 A2983 RMK AO2 UPB08E28SNE08 SLP107 P0000 60001 T10061039 51017,KFFT,2018-03-21T14:53:00Z,38.18,-84.9,-0.6,-3.9,320,10,,3.0,29.828741,1010.7,,TRUE,TRUE,,,,,,HZ,BKN,1600,OVC,2200,,,,,MVFR,1.7,,,,,0.005,0.01,,,,,METAR,236.0
KFFC 211453Z AUTO 31012G21KT 10SM OVC028 06/M01 A2992 RMK AO2 SLP136 T00561011 52020,KFFC,2018-03-21T14:53:00Z,33.35,-84.57,5.6,-1.1,310,12,21,10.0,29.920275,1013.6,,TRUE,TRUE,,,,,,,OVC,2800,,,,,,,MVFR,2.0,,,,,,,,,,,METAR,262.0
KSHR 211453Z AUTO 00000KT 10SM CLR 01/M05 A2994 RMK AO2 SLP166 T00111050 51005,KSHR,2018-03-21T14:53:00Z,44.77,-106.97,1.1,-5.0,0,0,,10.0,29.940945,1016.6,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,0.5,,,,,,,,,,,METAR,1202.0
KSHN 211453Z AUTO 00000KT 10SM CLR M03/M04 A2975 RMK AO2 SLP077 I3001 T10281039 56003,KSHN,2018-03-21T14:53:00Z,47.23,-123.13,-2.8,-3.9,0,0,,10.0,29.749016,1007.7,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-0.3,,,,,,,,,,,METAR,82.0
KFLO 211453Z 28021G27KT 10SM OVC036 09/00 A2968 RMK AO2 PK WND 28027/1452 SLP049 T00890000 53024,KFLO,2018-03-21T14:53:00Z,34.18,-79.73,8.9,0.0,280,21,27,10.0,29.681103,1004.9,,,TRUE,,,,,,,OVC,3600,,,,,,,VFR,2.4,,,,,,,,,,,METAR,44.0
KVRB 211453Z 27015G22KT 10SM BKN033 19/12 A2997 RMK AO2 PK WND 26029/1412 SLP146 T01940117 51020,KVRB,2018-03-21T14:53:00Z,27.65,-80.42,19.4,11.7,270,15,22,10.0,29.970472,1014.6,,,TRUE,,,,,,,BKN,3300,,,,,,,VFR,2.0,,,,,,,,,,,METAR,10.0
KVPC 211453Z AUTO VRB05KT 10SM OVC026 04/M01 A2993 RMK AO2 SLP132 T00391006 53025,KVPC,2018-03-21T14:53:00Z,34.13,-84.85,3.9,-0.6,0,5,,10.0,29.929134,1013.2,,TRUE,TRUE,,,,,,,OVC,2600,,,,,,,MVFR,2.5,,,,,,,,,,,METAR,222.0
KSIY 211453Z AUTO 03006KT 10SM OVC065 04/04 A2978 RMK AO2 SLP096 T00440039 56008,KSIY,2018-03-21T14:53:00Z,41.77,-122.47,4.4,3.9,30,6,,10.0,29.778543,1009.6,,TRUE,TRUE,,,,,,,OVC,6500,,,,,,,VFR,-0.8,,,,,,,,,,,METAR,807.0
KFMY 211453Z 30018G23KT 10SM BKN038 BKN046 22/13 A3000 RMK AO2 SLP161 T02220128 51026,KFMY,2018-03-21T14:53:00Z,26.58,-81.87,22.2,12.8,300,18,23,10.0,30.0,1016.1,,,TRUE,,,,,,,BKN,3800,BKN,4600,,,,,VFR,2.6,,,,,,,,,,,METAR,4.0
KFMN 211453Z 11006KT 10SM OVC080 03/M07 A3010 RMK AO2 SLP190 T00281072 53008,KFMN,2018-03-21T14:53:00Z,36.75,-108.23,2.8,-7.2,110,6,,10.0,30.100393,1019.0,,,TRUE,,,,,,,OVC,8000,,,,,,,VFR,0.8,,,,,,,,,,,METAR,1685.0
KVUO 211453Z AUTO 00000KT 10SM FEW120 02/02 A2975 RMK AO2 SLP076 T00220017 58007,KVUO,2018-03-21T14:53:00Z,45.62,-122.65,2.2,1.7,0,0,,10.0,29.749016,1007.6,,TRUE,TRUE,,,,,,,FEW,12000,,,,,,,VFR,-0.7,,,,,,,,,,,METAR,8.0
KFDY 211453Z AUTO 01016KT 1 1/4SM -SN BKN010 OVC019 M01/M04 A2985 RMK AO2 SLP113 P0000 60000 T10061039 51028,KFDY,2018-03-21T14:53:00Z,41.02,-83.67,-0.6,-3.9,10,16,,1.25,29.84941,1011.3,,TRUE,TRUE,,,,,,-SN,BKN,1000,OVC,1900,,,,,IFR,2.8,,,,,0.005,0.005,,,,,METAR,247.0
KFDR 211453Z AUTO 10010KT 10SM CLR 12/M01 A3016 RMK AO2 SLP211 T01171006 53019,KFDR,2018-03-21T14:53:00Z,34.35,-98.98,11.7,-0.6,100,10,,10.0,30.159449,1021.1,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,1.9,,,,,,,,,,,METAR,386.0
KFCM 211453Z 00000KT 10SM OVC060 M03/M06 A3016 RMK AO2 SLP226 T10281056 51012,KFCM,2018-03-21T14:53:00Z,44.83,-93.47,-2.8,-5.6,0,0,,10.0,30.159449,1022.6,,,TRUE,,,,,,,OVC,6000,,,,,,,VFR,1.2,,,,,,,,,,,METAR,280.0
