No errors
No warnings
519 ms
data source=metars
4718 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
KQEP 232120Z AUTO 15001KT 4800 CLR M01/M10 / RMK A02 TSNO,KQEP,2018-03-23T21:20:00Z,,,-1.0,-10.0,150,1,,2.98,,,,TRUE,TRUE,,,TRUE,,,,CLR,,,,,,,,IFR,,,,,,,,,,,,METAR,
KQEN 232120Z AUTO 26009G16KT 9999 CLR M00/M08 A3003 RMK A02 TSNO,KQEN,2018-03-23T21:20:00Z,,,0.0,-8.0,260,9,16,6.21,30.029528,,,TRUE,TRUE,,,TRUE,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,
KQEL 232120Z AUTO 03001KT 4000 HZ OVC038 01/M03 A3026 RMK A02 TSNO,KQEL,2018-03-23T21:20:00Z,,,1.0,-3.0,30,1,,2.49,30.259842,,,TRUE,TRUE,,,TRUE,,,HZ,OVC,3800,,,,,,,IFR,,,,,,,,,,,,METAR,
EYVI 232120Z 35002KT CAVOK M03/M05 Q1006 R01/1///95 NOSIG,EYVI,2018-03-23T21:20:00Z,54.63,25.28,-3.0,-5.0,350,2,,6.21,29.704725,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,197.0
EYSA 232120Z 03002KT CAVOK M03/M07 Q1008 R32R/29//95 R32L/29//95 BLU NOSIG,EYSA,2018-03-23T21:20:00Z,55.9,23.4,-3.0,-7.0,30,2,,6.21,29.763779,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,SPECI,135.0
EYPA 232120Z 06002KT 0150 R19/0300V0550D FZFG VV001 M02/M02 Q1008 R19/1///95,EYPA,2018-03-23T21:20:00Z,55.97,21.08,-2.0,-2.0,60,2,,0.09,29.763779,,,,,,,,,,FZFG,OVX,0,,,,,,,LIFR,,,,,,,,,,,100,METAR,10.0
YCFS 232120Z AUTO 29005KT 6000 -SHRA SCT016 BKN025 OVC032 19/19 Q1020 RESHRA,YCFS,2018-03-23T21:20:00Z,-30.32,153.12,19.0,19.0,290,5,,3.73,30.11811,,,TRUE,,,,,,,-SHRA,SCT,1600,BKN,2500,OVC,3200,,,MVFR,,,,,,,,,,,,SPECI,5.0
EETN 232120Z 23002KT CAVOK M07/M09 Q1007 R08/19//95 NOSIG,EETN,2018-03-23T21:20:00Z,59.4,24.82,-7.0,-9.0,230,2,,6.21,29.734253,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,40.0
EYKA 232120Z 00000KT 9000 3300W NSC M03/M05 Q1007 R08/290095,EYKA,2018-03-23T21:20:00Z,54.97,24.08,-3.0,-5.0,0,0,,5.59,29.734253,,,,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,77.0
PKWA 232120Z AUTO 07019KT 10SM SCT015 SCT026 28/24 A2987 RMK AO2 T02820238,PKWA,2018-03-23T21:20:00Z,8.72,167.72,28.2,23.8,70,19,,10.0,29.870079,,,TRUE,TRUE,,,,,,,SCT,1500,SCT,2600,,,,,VFR,,,,,,,,,,,,METAR,8.0
EVRA 232120Z VRB01KT CAVOK M06/M06 Q1008 R36/190095 NOSIG,EVRA,2018-03-23T21:20:00Z,56.92,23.97,-6.0,-6.0,0,1,,6.21,29.763779,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,10.0
EKVG 232120Z AUTO 31014KT 9999NDV BKN021/// 05/01 Q0984 RMK BKN023/// WIND 850FT 31018KT,EKVG,2018-03-23T21:20:00Z,62.07,-7.3,5.0,1.0,310,14,,,29.055119,,,TRUE,,,,,,,,BKN,2100,,,,,,,,,,,,,,,,,,,SPECI,85.0
KUSE 232120Z AUTO 36011KT 10SM CLR 07/M11 A3026 RMK AO2,KUSE,2018-03-23T21:20:00Z,41.62,-84.13,7.0,-11.0,360,11,,10.0,30.259842,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,238.0
KGWW 232120Z AUTO 32008G14KT 10SM SCT080 13/M06 A3010 RMK AO2 T01261057,KGWW,2018-03-23T21:20:00Z,35.47,-77.97,12.6,-5.7,320,8,14,10.0,30.100393,,,TRUE,TRUE,,,,,,,SCT,8000,,,,,,,VFR,,,,,,,,,,,,METAR,41.0
KGOO 232120Z AUTO 20003KT 10SM FEW036 08/M01 A3011 RMK AO1,KGOO,2018-03-23T21:20:00Z,39.22,-121.0,8.0,-1.0,200,3,,10.0,30.109253,,,TRUE,TRUE,,,,,,,FEW,3600,,,,,,,VFR,,,,,,,,,,,,METAR,962.0
KEHO 232120Z AUTO 31005KT 10SM CLR 15/M04 A3012 RMK AO2 T01511042,KEHO,2018-03-23T21:20:00Z,35.25,-81.6,15.1,-4.2,310,5,,10.0,30.121063,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,258.0
UTO8 M M M 286/-17/-20/2914/M/ PK WND 2820 2029Z 8009 92MM,UTO8,2018-03-23T21:20:00Z,,,,,,,,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,
LATI 232120Z 00000KT 9999 OVC053 07/05 Q0998 NOSIG,LATI,2018-03-23T21:20:00Z,41.42,19.72,7.0,5.0,0,0,,6.21,29.468504,,,,,,TRUE,,,,,OVC,5300,,,,,,,VFR,,,,,,,,,,,,METAR,90.0
KGNB 232120Z AUTO 25012G17KT 10SM SCT020 SCT060 BKN100 06/02 A2996 RMK AO2 T00570022,KGNB,2018-03-23T21:20:00Z,40.08,-105.92,5.7,2.2,250,12,17,10.0,29.958662,,,TRUE,TRUE,,,,,,,SCT,2000,SCT,6000,BKN,10000,,,VFR,,,,,,,,,,,,METAR,2500.0
KHSD 232120Z AUTO 19021G27KT 10SM CLR 25/14 A2974 RMK A01,KHSD,2018-03-23T21:20:00Z,35.6,-97.72,25.0,14.0,190,21,27,10.0,29.740158,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,364.0
KPGV 232120Z AUTO 30007KT 10SM CLR 12/M06 A3011 RMK AO2,KPGV,2018-03-23T21:20:00Z,35.62,-77.4,12.0,-6.0,300,7,,10.0,30.109253,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,8.0
KOWI 232120Z AUTO 15017G24KT 8SM OVC032 19/13 A2982 RMK AO2,KOWI,2018-03-23T21:20:00Z,38.53,-95.25,19.0,13.0,150,17,24,8.0,29.819881,,,TRUE,TRUE,,,,,,,OVC,3200,,,,,,,VFR,,,,,,,,,,,,METAR,292.0
LGTS 232120Z 32011KT 9999 FEW008 SCT030 08/05 Q0997 NOSIG,LGTS,2018-03-23T21:20:00Z,40.52,22.97,8.0,5.0,320,11,,6.21,29.438976,,,,,,TRUE,,,,,FEW,800,SCT,3000,,,,,VFR,,,,,,,,,,,,METAR,7.0
KPAE 232119Z 13012KT 10SM BKN014 BKN019 OVC035 06/02 A2983 RMK AO2 T00560017,KPAE,2018-03-23T21:19:00Z,47.92,-122.28,5.6,1.7,130,12,,10.0,29.828741,,,,TRUE,,,,,,,BKN,1400,BKN,1900,OVC,3500,,,MVFR,,,,,,,,,,,,METAR,180.0
CYYF 232119Z 17009KT 1 1/2SM -SN BKN008 OVC020 01/00 A2982 RMK SF7SC1 SLP112,CYYF,2018-03-23T21:19:00Z,49.47,-119.58,1.0,0.0,170,9,,1.5,29.819881,1011.2,,,,,,,,,-SN,BKN,800,OVC,2000,,,,,IFR,,,,,,,,,,,,SPECI,344.0
PHNY 232119Z AUTO 25007KT 10SM BKN023 OVC120 23/17 A3010 RMK AO2,PHNY,2018-03-23T21:19:00Z,20.77,-156.93,23.0,17.0,250,7,,10.0,30.100393,,,TRUE,TRUE,,,,,,,BKN,2300,OVC,12000,,,,,MVFR,,,,,,,,,,,,METAR,399.0
KPWG 232119Z AUTO 18017G25KT 10SM SCT029 OVC038 23/17 A2996 RMK AO2 PK WND 18028/2107,KPWG,2018-03-23T21:19:00Z,31.47,-97.32,23.0,17.0,180,17,25,10.0,29.958662,,,TRUE,TRUE,,,,,,,SCT,2900,OVC,3800,,,,,VFR,,,,,,,,,,,,METAR,180.0
YBCS 232119Z 18008KT 9999 4500N -SHRA FEW001 SCT023 BKN120 25/23 Q1007 FM2119 17008KT 9999 -SHRA SCT020 BKN045 INTER 2119/0019 4000 SHRA FEW008 BKN018,YBCS,2018-03-23T21:19:00Z,-16.87,145.75,25.0,23.0,180,8,,6.21,29.734253,,,,,,,,,,-SHRA,FEW,100,SCT,2300,BKN,12000,,,VFR,,,,,,,,,,,,SPECI,7.0
CYER 232119Z AUTO 12005KT 090V160 9SM CLR M14/M20 A3081 RMK SLP437,CYER,2018-03-23T21:19:00Z,56.02,-87.68,-14.0,-20.0,120,5,,9.0,30.809055,1043.7,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,16.0
KAMN 232119Z AUTO 01006KT 10SM CLR 06/M12 A3030 RMK AO2 T00551117,KAMN,2018-03-23T21:19:00Z,43.32,-84.68,5.5,-11.7,10,6,,10.0,30.301182,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,230.0
KCGS 232118Z AUTO 33009G18KT 10SM BKN085 BKN110 08/M10 A3009 RMK AO1 T00811097,KCGS,2018-03-23T21:18:00Z,38.98,-76.92,8.1,-9.7,330,9,18,10.0,30.088583,,,TRUE,TRUE,,,,,,,BKN,8500,BKN,11000,,,,,VFR,,,,,,,,,,,,METAR,15.0
K5R8 232118Z AUTO 15013G21KT 10SM SCT037 BKN050 OVC075 22/13 A3014 RMK AO2,K5R8,2018-03-23T21:18:00Z,30.43,-93.47,22.0,13.0,150,13,21,10.0,30.138779,,,TRUE,TRUE,,,,,,,SCT,3700,BKN,5000,OVC,7500,,,VFR,,,,,,,,,,,,METAR,24.0
KMMV 232118Z AUTO 16014KT 10SM BKN015 OVC031 05/03 A2988 RMK AO2 T00500028,KMMV,2018-03-23T21:18:00Z,45.2,-123.13,5.0,2.8,160,14,,10.0,29.878937,,,TRUE,TRUE,,,,,,,BKN,1500,OVC,3100,,,,,MVFR,,,,,,,,,,,,METAR,48.0
KBIS 232118Z 12014KT 10SM OVC010 00/M01 A2994 RMK AO2 T00001011,KBIS,2018-03-23T21:18:00Z,46.77,-100.75,0.0,-1.1,120,14,,10.0,29.940945,,,,TRUE,,,,,,,OVC,1000,,,,,,,MVFR,,,,,,,,,,,,METAR,505.0
PAKV 232118Z AUTO 00000KT 1 1/2SM -SN BR BKN030 OVC038 M07/M08 A3011 RMK AO2 P0000 T10671083 TSNO,PAKV,2018-03-23T21:18:00Z,64.33,-158.75,-6.7,-8.3,0,0,,1.5,30.109253,,,TRUE,TRUE,,,TRUE,,,-SN BR,BKN,3000,OVC,3800,,,,,IFR,,,,,,0.005,,,,,,METAR,61.0
CYPA 232118Z 12015G21KT 1/2SM R08/3500FT/N -SN BLSN VV012 M03/M04 A3001 RMK SN8 SLP190,CYPA,2018-03-23T21:18:00Z,53.22,-105.67,-3.0,-4.0,120,15,21,0.5,30.008858,1019.0,,,,,,,,,BLSN -SN,OVX,0,,,,,,,LIFR,,,,,,,,,,,1200,SPECI,428.0
KEIK 232118Z AUTO 27026G39KT 10SM CLR 19/M03 A2982 RMK AO2 T01851033,KEIK,2018-03-23T21:18:00Z,40.02,-105.05,18.5,-3.3,270,26,39,10.0,29.819881,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1564.0
K4BM 232118Z AUTO 22016G24KT 10SM SCT045 BKN050 03/M08 A3002 RMK AO2,K4BM,2018-03-23T21:18:00Z,39.05,-105.52,3.0,-8.0,220,16,24,10.0,30.02067,,,TRUE,TRUE,,,,,,,SCT,4500,BKN,5000,,,,,VFR,,,,,,,,,,,,METAR,3438.0
KCBE 232117Z AUTO 33014G22KT 281V001 10SM CLR 07/M08 A3018 RMK AO1,KCBE,2018-03-23T21:17:00Z,39.62,-78.77,7.0,-8.0,330,14,22,10.0,30.180119,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,236.0
K2W6 232117Z AUTO 31008KT 10SM BKN075 OVC090 08/M08 A3009 RMK AO1,K2W6,2018-03-23T21:17:00Z,38.32,-76.55,8.0,-8.0,310,8,,10.0,30.088583,,,TRUE,TRUE,,,,,,,BKN,7500,OVC,9000,,,,,VFR,,,,,,,,,,,,METAR,44.0
UKOO 232117Z 02004MPS 4700 -SN BR BKN005 OVC009 M01/M02 Q1001 R34/591530 NOSIG,UKOO,2018-03-23T21:17:00Z,46.42,30.68,-1.0,-2.0,20,8,,2.92,29.557087,,,,,,TRUE,,,,-SN BR,BKN,500,OVC,900,,,,,IFR,,,,,,,,,,,,METAR,35.0
KTTF 232117Z AUTO 36008KT 10SM CLR 06/M12 A3026 RMK AO2 T00561117,KTTF,2018-03-23T21:17:00Z,41.93,-83.42,5.6,-11.7,360,8,,10.0,30.259842,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,188.0
KEEO 232117Z AUTO 00000KT 10SM SCT017 SCT090 04/03 A2998 RMK AO2 RAE09 P0001 T00440028,KEEO,2018-03-23T21:17:00Z,40.05,-107.88,4.4,2.8,0,0,,10.0,29.97933,,,TRUE,TRUE,,,,,,,SCT,1700,SCT,9000,,,,,VFR,,,,,,0.01,,,,,,METAR,1930.0
KCCU 232117Z AUTO 25018G29KT 1/4SM -SN OVC006 M01/M05 A3004 RMK AO2,KCCU,2018-03-23T21:17:00Z,39.48,-106.15,-1.0,-5.0,250,18,29,0.25,30.041338,,,TRUE,TRUE,,,,,,-SN,OVC,600,,,,,,,LIFR,,,,,,,,,,,,METAR,3680.0
CZPC 232117Z AUTO 24031G38KT 9SM CLR 04/M08 A2974 RMK SLP101,CZPC,2018-03-23T21:17:00Z,49.52,-114.0,4.0,-8.0,240,31,38,9.0,29.740158,1010.1,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,1190.0
KMIB 232116Z 11023G32KT 1/4SM R30/2200V2600FT +SN FEW004 OVC009 M01/M02 A2995 RMK AO2A CIG 009V011 CIG 008 RWY12 SLP168 $,KMIB,2018-03-23T21:16:00Z,48.42,-101.33,-1.0,-2.0,110,23,32,0.25,29.949802,1016.8,,,TRUE,TRUE,,,,,+SN,FEW,400,OVC,900,,,,,LIFR,,,,,,,,,,,,SPECI,508.0
KCQM 232116Z AUTO 12007G15KT 091V151 10SM 03/M12 A3033 RMK AO2,KCQM,2018-03-23T21:16:00Z,47.82,-92.68,3.0,-12.0,120,7,15,10.0,30.33071,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,404.0
KTBR 232116Z AUTO 25007KT 10SM CLR 19/M06 A3016 RMK AO2,KTBR,2018-03-23T21:16:00Z,32.48,-81.73,19.0,-6.0,250,7,,10.0,30.159449,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,57.0
YMML 232116Z 36019G29KT 9999 FEW035 BKN150 21/11 Q1012 FM2145 20015G25KT 9999 -SHRA SCT050 FM0000 36010KT 9999 -SHRA SCT050 INTER 2300/0015 5000 SHRA BKN015 FM2115 MOD TURB BLW 5000FT,YMML,2018-03-23T21:16:00Z,-37.67,144.82,21.0,11.0,360,19,29,6.21,29.88189,,,,,,,,,,,FEW,3500,BKN,15000,,,,,VFR,,,1.5,,,,,,,,,SPECI,141.0
KDRM 232116Z AUTO 27006KT 240V310 10SM CLR 00/M10 A3034 RMK AO2 T10041100,KDRM,2018-03-23T21:16:00Z,46.0,-83.75,-0.4,-10.0,270,6,,10.0,30.339567,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,204.0
YPKU 232116Z AUTO 03003KT 9999 // NCD 23/22 Q1006 RF00.0/000.0,YPKU,2018-03-23T21:16:00Z,-15.77,128.68,23.0,22.0,30,3,,6.21,29.704725,,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,45.0
CYDL 232116Z AUTO 36003KT 300V080 5SM -SN BKN036 OVC046 M08/M15 A2972 RMK SLP105,CYDL,2018-03-23T21:16:00Z,58.42,-130.02,-8.0,-15.0,360,3,,5.0,29.719488,1010.5,,TRUE,,,,,,,-SN,BKN,3600,OVC,4600,,,,,MVFR,,,,,,,,,,,,SPECI,816.0
K40B 232116Z AUTO VRB04G12KT 05/M11 A2986 RMK AO1 SLP132 T00521109 52009,K40B,2018-03-23T21:16:00Z,46.62,-69.52,5.2,-10.9,0,4,12,,29.861221,1013.2,,TRUE,TRUE,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,METAR,314.0
CYTE 232116Z AUTO 27014G19KT 9SM CLR M17/M20 A3035 RMK SLP287,CYTE,2018-03-23T21:16:00Z,64.22,-76.52,-17.0,-20.0,270,14,19,9.0,30.351377,1028.7,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,47.0
KSKF 232116Z AUTO 14012KT 10SM SCT042 26/17 A2997 RMK AO2 SLP144 $,KSKF,2018-03-23T21:16:00Z,29.37,-98.57,26.0,17.0,140,12,,10.0,29.970472,1014.4,,TRUE,TRUE,TRUE,,,,,,SCT,4200,,,,,,,VFR,,,,,,,,,,,,SPECI,210.0
CYKD 232116Z 07003KT 020V090 10SM BKN010 M21/M23 A3050 RMK ST7 CIG RAG VIS LWR N SLP331,CYKD,2018-03-23T21:16:00Z,68.22,-135.0,-21.0,-23.0,70,3,,10.0,30.499016,1033.1,,,,,,,,,,BKN,1000,,,,,,,MVFR,,,,,,,,,,,,SPECI,7.0
KFFX 232116Z AUTO 01005KT 10SM CLR 07/M24 A3028 RMK AO2 T00691241,KFFX,2018-03-23T21:16:00Z,43.43,-86.0,6.9,-24.1,10,5,,10.0,30.280512,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,236.0
KRBG 232116Z AUTO 01006KT 9SM -RA SCT007 BKN019 OVC039 03/02 A2991 RMK AO2 P0004 T00280017,KRBG,2018-03-23T21:16:00Z,43.23,-123.35,2.8,1.7,10,6,,9.0,29.911417,,,TRUE,TRUE,,,,,,-RA,SCT,700,BKN,1900,OVC,3900,,,MVFR,,,,,,0.04,,,,,,METAR,154.0
LHSN 232115Z 13004KT CAVOK 00/M01 Q1004 BECMG 6000 NSC RMK BLU,LHSN,2018-03-23T21:15:00Z,47.12,20.23,0.0,-1.0,130,4,,6.21,29.64567,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,SPECI,98.0
LHKE 232115Z 26002KT 8000 NSC M00/M01 Q1003 NOSIG RMK BLU,LHKE,2018-03-23T21:15:00Z,46.92,19.75,0.0,-1.0,260,2,,4.97,29.616142,,,,,,TRUE,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,SPECI,115.0
KS39 232115Z AUTO 22017G23KT 10SM FEW060 07/M04 A2982 RMK AO2,KS39,2018-03-23T21:15:00Z,44.28,-120.9,7.0,-4.0,220,17,23,10.0,29.819881,,,TRUE,TRUE,,,,,,,FEW,6000,,,,,,,VFR,,,,,,,,,,,,SPECI,991.0
KRFI 232115Z AUTO 19011G17KT 10SM OVC055 25/13 A3001 RMK AO2 T02500130,KRFI,2018-03-23T21:15:00Z,32.15,-94.85,25.0,13.0,190,11,17,10.0,30.008858,,,TRUE,TRUE,,,,,,,OVC,5500,,,,,,,VFR,,,,,,,,,,,,SPECI,135.0
KPTD 232115Z AUTO 31008KT 10SM OVC060 03/M08 A3006 RMK AO2,KPTD,2018-03-23T21:15:00Z,44.68,-74.95,3.0,-8.0,310,8,,10.0,30.059055,,,TRUE,TRUE,,,,,,,OVC,6000,,,,,,,VFR,,,,,,,,,,,,SPECI,144.0
KMNV 232115Z AUTO 00000KT 10SM SCT060 OVC075 11/M02 A3022 RMK A01,KMNV,2018-03-23T21:15:00Z,35.55,-84.38,11.0,-2.0,0,0,,10.0,30.221457,,,TRUE,TRUE,,,,,,,SCT,6000,OVC,7500,,,,,VFR,,,,,,,,,,,,SPECI,314.0
KMCC 232115Z AUTO 18004KT 10SM FEW043 SCT055 14/04 A3018 RMK AO2,KMCC,2018-03-23T21:15:00Z,38.67,-121.4,14.0,4.0,180,4,,10.0,30.180119,,,TRUE,TRUE,,,,,,,FEW,4300,SCT,5500,,,,,VFR,,,,,,,,,,,,SPECI,23.0
KF45 232115Z AUTO 04009KT 10SM CLR 23/06 A3019 RMK AO2,KF45,2018-03-23T21:15:00Z,,,23.0,6.0,40,9,,10.0,30.188976,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,
RJOB 232115Z 01001KT 9999 PRFG FEW000 BKN/// 01/M00 Q1020 RMK 1ST000 A3013 FG NE,RJOB,2018-03-23T21:15:00Z,34.75,133.83,1.0,0.0,10,1,,6.21,30.11811,,,,,,,,,,PRFG,FEW,0,,,,,,,VFR,,,,,,,,,,,,METAR,242.0
LIPR 232115Z 23002KT CAVOK 03/01 Q1004,LIPR,2018-03-23T21:15:00Z,44.02,12.62,3.0,1.0,230,2,,6.21,29.64567,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13.0
LIRP 232115Z 08002KT CAVOK 04/03 Q1003 NOSIG,LIRP,2018-03-23T21:15:00Z,43.67,10.37,4.0,3.0,80,2,,6.21,29.616142,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,2.0
KXPY 232115Z AUTO 11011KT 10SM CLR 21/14 A3023 RMK A01,KXPY,2018-03-23T21:15:00Z,29.12,-90.2,21.0,14.0,110,11,,10.0,30.230314,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,2.0
KXIH 232115Z AUTO 9SM CLR 23/18 A3011 RMK A01,KXIH,2018-03-23T21:15:00Z,29.18,-94.52,23.0,18.0,,,,9.0,30.109253,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,75.0
KVQT 232115Z AUTO VRB06G12KT 9SM CLR 24/15 A3019 RMK A01,KVQT,2018-03-23T21:15:00Z,28.27,-92.27,24.0,15.0,0,6,12,9.0,30.188976,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,25.0
KVOA 232115Z AUTO 13013KT 2SM HZ CLR 21/08 A3023 RMK A01,KVOA,2018-03-23T21:15:00Z,29.23,-87.78,21.0,8.0,130,13,,2.0,30.230314,,,TRUE,TRUE,,,,,,HZ,CLR,,,,,,,,IFR,,,,,,,,,,,,SPECI,53.0
KVKY 232115Z AUTO 00000KT 10SM CLR 21/11 A3025 RMK A01,KVKY,2018-03-23T21:15:00Z,29.25,-88.43,21.0,11.0,0,0,,10.0,30.250984,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,32.0
KVAF 232115Z AUTO 20019KT 7SM FEW024 SCT031 23/17 A3014 RMK A01,KVAF,2018-03-23T21:15:00Z,27.35,-94.63,23.0,17.0,200,19,,7.0,30.138779,,,TRUE,TRUE,,,,,,,FEW,2400,SCT,3100,,,,,VFR,,,,,,,,,,,,SPECI,46.0
KSPR 232115Z AUTO 17016KT 10SM CLR 22/14 A3020 RMK A01,KSPR,2018-03-23T21:15:00Z,28.6,-91.2,22.0,14.0,170,16,,10.0,30.200787,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,31.0
KSCF 232115Z AUTO 15014KT 10SM 22/16 A3020 RMK A01,KSCF,2018-03-23T21:15:00Z,29.12,-91.87,22.0,16.0,150,14,,10.0,30.200787,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,SPECI,8.0
KMZG 232115Z AUTO 24017G24KT 10SM CLR 23/18 A3007 RMK A01,KMZG,2018-03-23T21:15:00Z,27.73,-96.18,23.0,18.0,240,17,24,10.0,30.070866,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,29.0
KMIS 232115Z AUTO 18011KT 10SM CLR 21/11 A3025 RMK A01,KMIS,2018-03-23T21:15:00Z,29.3,-88.85,21.0,11.0,180,11,,10.0,30.250984,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,32.0
KMDJ 232115Z AUTO 16015KT 10SM CLR 21/13 A3023 RMK A01,KMDJ,2018-03-23T21:15:00Z,28.65,-89.8,21.0,13.0,160,15,,10.0,30.230314,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,31.0
KHQI 232115Z AUTO 14013G25KT 10SM FEW029 A3013 RMK A01,KHQI,2018-03-23T21:15:00Z,27.93,-93.67,,,140,13,25,10.0,30.129921,,,TRUE,TRUE,,,,,,,FEW,2900,,,,,,,VFR,,,,,,,,,,,,SPECI,26.0
KGUL 232115Z AUTO 19019KT 10SM FEW030 22/16 A3017 RMK A01,KGUL,2018-03-23T21:15:00Z,27.3,-93.53,22.0,16.0,190,19,,10.0,30.171259,,,TRUE,TRUE,,,,,,,FEW,3000,,,,,,,VFR,,,,,,,,,,,,SPECI,30.0
KGHB 232115Z AUTO VRB03G14KT 10SM CLR 22/13 A3019 RMK A01,KGHB,2018-03-23T21:15:00Z,27.83,-91.98,22.0,13.0,0,3,14,10.0,30.188976,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,30.0
KGBK 232115Z AUTO 12012G19KT 10SM CLR 22/14 A3019 RMK A01,KGBK,2018-03-23T21:15:00Z,27.2,-92.2,22.0,14.0,120,12,19,10.0,30.188976,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,59.0
KEMK 232115Z AUTO 15025KT 7SM FEW026 FEW031 23/17 A3014 RMK A01,KEMK,2018-03-23T21:15:00Z,27.82,-94.32,23.0,17.0,150,25,,7.0,30.138779,,,TRUE,TRUE,,,,,,,FEW,2600,FEW,3100,,,,,VFR,,,,,,,,,,,,SPECI,26.0
KEIR 232115Z AUTO 20013G18KT 10SM 23/15 A3021 RMK A01,KEIR,2018-03-23T21:15:00Z,28.63,-91.48,23.0,15.0,200,13,18,10.0,30.209646,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,SPECI,28.0
KDSF 232115Z AUTO 11012KT 10SM CLR 20/10 A3023 RMK A01,KDSF,2018-03-23T21:15:00Z,,,20.0,10.0,110,12,,10.0,30.230314,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,
KDLP 232115Z AUTO 15007KT 10SM CLR 20/13 A3023 RMK A01,KDLP,2018-03-23T21:15:00Z,29.12,-89.55,20.0,13.0,150,7,,10.0,30.230314,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,36.0
